frame,n_gt,n_det,tp,fp,fn,precision,recall,timing
76,17,17,7,10,10,0.4117647058823529,0.4117647058823529,"{'preprocess': 0.05818009376525879, 'inference': 0.00606536865234375, 'postprocess': 0.0385129451751709, 'total': 0.10275840759277344}"
77,17,13,7,6,10,0.5384615384615384,0.4117647058823529,"{'preprocess': 0.058771610260009766, 'inference': 0.006180286407470703, 'postprocess': 0.038435935974121094, 'total': 0.10338783264160156}"
78,16,18,6,12,10,0.3333333333333333,0.375,"{'preprocess': 0.05688118934631348, 'inference': 0.0061495304107666016, 'postprocess': 0.038770437240600586, 'total': 0.10180115699768066}"
79,16,20,6,14,10,0.3,0.375,"{'preprocess': 0.05752110481262207, 'inference': 0.0059757232666015625, 'postprocess': 0.03854680061340332, 'total': 0.10204362869262695}"
80,16,25,6,19,10,0.24,0.375,"{'preprocess': 0.057302236557006836, 'inference': 0.0060346126556396484, 'postprocess': 0.03853201866149902, 'total': 0.10186886787414551}"
81,17,22,6,16,11,0.2727272727272727,0.35294117647058826,"{'preprocess': 0.05757927894592285, 'inference': 0.006190776824951172, 'postprocess': 0.0387263298034668, 'total': 0.10249638557434082}"
82,17,20,7,13,10,0.35,0.4117647058823529,"{'preprocess': 0.056916236877441406, 'inference': 0.0058135986328125, 'postprocess': 0.038799285888671875, 'total': 0.10152912139892578}"
83,17,18,7,11,10,0.3888888888888889,0.4117647058823529,"{'preprocess': 0.056754112243652344, 'inference': 0.005916118621826172, 'postprocess': 0.038619041442871094, 'total': 0.10128927230834961}"
84,17,22,7,15,10,0.3181818181818182,0.4117647058823529,"{'preprocess': 0.056960105895996094, 'inference': 0.006126880645751953, 'postprocess': 0.03848576545715332, 'total': 0.10157275199890137}"
85,17,14,7,7,10,0.5,0.4117647058823529,"{'preprocess': 0.05740189552307129, 'inference': 0.006117343902587891, 'postprocess': 0.03857088088989258, 'total': 0.10209012031555176}"
86,17,21,7,14,10,0.3333333333333333,0.4117647058823529,"{'preprocess': 0.05787920951843262, 'inference': 0.005930662155151367, 'postprocess': 0.038710594177246094, 'total': 0.10252046585083008}"
87,17,22,7,15,10,0.3181818181818182,0.4117647058823529,"{'preprocess': 0.05781078338623047, 'inference': 0.006177663803100586, 'postprocess': 0.03832674026489258, 'total': 0.10231518745422363}"
