frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
86,8,4,6,14,12,0.5616276214520136,11.465307790786028
87,8,4,6,14,12,0.5538069953521093,11.10180327668786
88,7,6,7,14,13,0.5305777054566604,10.720626916736364
89,8,3,6,14,11,0.5709370130842383,12.491056229919195
90,6,5,8,14,11,0.5830713727257468,12.147835921496153
91,8,4,8,16,12,0.5662973821163177,12.526057194918394
92,9,4,7,16,13,0.5306191811194787,10.469258297234774
93,9,3,6,15,12,0.5441997076074282,10.687064845114946
94,7,4,7,14,11,0.570862201127139,11.782494373619556
95,7,4,7,14,11,0.5988800498572263,12.69559096544981
96,8,4,6,14,12,0.5616794576247534,11.38135977089405
97,7,4,7,14,11,0.596535631201484,10.863400995731354
98,7,4,6,13,11,0.5774260650981556,10.925391223281622
99,9,4,4,13,13,0.5485365734650538,14.91403579711914
100,7,5,6,13,12,0.5926174720128378,12.75028707459569
101,8,4,6,14,12,0.5767321139574051,12.442977633327246
102,8,4,6,14,12,0.5576327989498774,11.023843195289373
103,8,5,5,13,13,0.5534343627782968,11.574515141546726
104,8,4,6,14,12,0.5669057046373686,12.195485178381205
105,8,4,5,13,12,0.5500027686357498,12.929912656545639
106,7,2,6,13,9,0.6257384386327531,11.832994874566793
107,7,6,6,13,13,0.5158813572846926,12.248249724507332
108,8,4,5,13,12,0.5443232531348864,13.642428908497095
109,8,5,5,13,13,0.5258348744649154,10.83544921129942
110,8,3,5,13,11,0.5246668051589619,11.618420016020536
111,8,2,3,11,10,0.5515707582235336,11.17209205403924
112,8,6,3,11,14,0.4546735180275781,10.877605061978102
113,7,2,4,11,9,0.5687823858526018,9.701171889901161
114,8,2,3,11,10,0.537386417388916,8.494065143167973
115,9,1,3,12,10,0.5528470426797867,11.513814330101013
116,8,2,4,12,10,0.5723536133766174,11.045090854167938
117,7,3,5,12,10,0.5692201733589173,11.7941671051085
118,9,3,3,12,12,0.5217628354827563,12.244812212884426
119,8,3,4,12,11,0.5445449325171384,11.741438880562782
120,7,3,5,12,10,0.5559128671884537,13.100270181894302
121,8,4,5,13,12,0.5131722291310629,10.36809477955103
122,9,3,3,12,12,0.5018417413036028,10.918399784713984
123,10,2,2,12,12,0.5010312870144844,10.410352144390345
124,10,3,2,12,13,0.49952815587703997,11.853900272399187
125,8,3,4,12,11,0.49930314042351465,11.510915122926235
126,8,1,4,12,9,0.5694922705491384,10.953721590340137
127,7,4,5,12,11,0.4948812154206363,12.086619157344103
128,7,2,6,13,9,0.5436597731378343,12.965987902134657
129,7,3,6,13,10,0.5376546114683152,14.389439951628447
130,7,1,6,13,8,0.5936173610389233,14.742984902113676
131,8,2,6,14,10,0.5582530170679092,11.282498948276043
132,10,3,4,14,13,0.49883872729081374,10.501588694751263
133,8,3,6,14,11,0.5508148209615187,11.435399297624826
134,9,6,6,15,15,0.5042226533095042,10.520608630031347
135,12,2,4,16,14,0.4979215349469866,12.54374673590064
136,9,2,8,17,11,0.526010125875473,10.043008252978325
137,8,2,9,17,10,0.5661837786436081,10.665990877896547
138,7,2,10,17,9,0.6178101466761695,11.157989967614412
139,8,3,9,17,11,0.5309150923382152,11.506326030939817
140,7,2,10,17,9,0.6065656476550632,11.793374083936214
141,9,2,8,17,11,0.5403530299663544,12.099208775907755
142,8,2,9,17,10,0.5736259371042252,12.144003994762897
143,9,2,8,17,11,0.5432279706001282,11.81048434227705
144,9,0,8,17,9,0.6140640212429894,12.15102057904005
145,12,0,4,16,12,0.5206420545776685,13.998780865222216
146,9,1,7,16,10,0.5595687419176102,13.368131592869759
147,11,1,5,16,12,0.5169388055801392,11.691296938806772
148,11,0,5,16,11,0.5476091341538862,12.821440119296312
149,10,1,5,15,11,0.5409086725928567,11.727843899279833
150,9,3,6,15,12,0.5313230628768603,12.11122004315257
151,11,3,4,15,14,0.5394403977053506,9.720419999212027
152,9,2,6,15,11,0.5409634546800093,12.88711093366146
153,9,2,6,15,11,0.5455518879673698,10.448367800563574
154,8,6,8,16,14,0.5260155498981476,11.564136948436499
155,8,4,7,15,12,0.5493561352292696,11.285156011581421
156,8,4,7,15,12,0.5554985975225767,12.172190006822348
157,9,3,6,15,12,0.5798948183655739,12.26359372958541
158,9,4,6,15,13,0.5557523874136118,13.65902740508318
159,10,4,5,15,14,0.5291704727070672,11.788669973611832
160,10,3,5,15,13,0.5412743412531339,10.71426598355174
161,11,2,3,14,13,0.5664646235796121,12.53360603004694
162,11,2,3,14,13,0.5704291944320385,13.828248251229525
163,11,2,3,14,13,0.5750828064405001,11.508030816912651
164,9,4,4,13,13,0.554402422446471,12.006080709397793
165,9,3,4,13,12,0.561487744251887,10.462046600878239
166,10,3,3,13,13,0.5354533172570742,11.310474947094917
167,9,4,4,13,13,0.5365638297337753,15.841159969568253
168,9,4,4,13,13,0.5658837946561667,10.28927369043231
169,10,5,3,13,15,0.5330197095870972,12.116413097828627
170,10,4,3,13,14,0.5407787476267133,9.585430845618248
171,10,2,3,13,12,0.5770657733082771,10.55694418027997
172,9,3,4,13,12,0.5852553645769755,11.906520929187536
173,9,3,3,12,12,0.6157800083359083,12.078301049768925
174,9,2,3,12,11,0.6332154355265878,11.128664948046207
175,8,3,4,12,11,0.6300304667516188,10.959519073367119
176,7,2,6,13,9,0.6429467995961508,13.051504269242287
177,7,3,6,13,10,0.607320836186409,11.262693908065557
178,8,3,4,12,11,0.594215761531483,12.668776791542768
179,8,3,4,12,11,0.6023724810643629,11.189006734639406
180,8,1,4,12,9,0.6251723104053073,11.19430921971798
181,8,1,4,12,9,0.6406325267420875,9.165318682789803
182,8,3,3,11,11,0.5784674964167855,14.193428214639425
183,9,1,4,13,10,0.5974267601966858,10.425734799355268
184,9,1,5,14,10,0.5932203531265259,13.673985376954079
185,9,1,5,14,10,0.6166332185268402,9.478391148149967
186,9,2,5,14,11,0.5973909036679701,10.995602235198021
187,8,1,7,15,9,0.6624309652381473,9.961324278265238
188,9,1,7,16,10,0.6375507175922394,12.000173795968294
189,9,2,7,16,11,0.6019495969468897,11.579160112887621
190,9,1,7,16,10,0.6352452129125595,13.89711583033204
191,11,2,5,16,13,0.5588596852926108,11.963880620896816
192,8,1,8,16,9,0.6860689322153727,12.233545072376728
193,8,1,8,16,9,0.6873525281747183,10.565138421952724
194,11,3,5,16,14,0.5444586766617638,11.070177424699068
195,10,2,6,16,12,0.5911342203617096,12.05304590985179
196,9,2,6,15,11,0.6222093349153345,9.588299319148064
197,10,1,5,15,11,0.6269314749674364,10.995722841471434
198,9,2,5,14,11,0.6238840439102866,10.555241256952286
199,10,3,4,14,13,0.5552813296134655,13.261767104268074
200,8,3,6,14,11,0.6209304332733154,13.11671081930399
201,9,1,5,14,10,0.6680870652198792,12.927061878144741
202,9,1,5,14,10,0.6513872295618057,11.384353041648865
203,9,1,5,14,10,0.6303023904561996,11.664486024528742
204,8,1,7,15,9,0.7000576224591997,10.881826747208834
205,8,2,7,15,10,0.6542711108922958,10.726301930844784
206,8,2,7,15,10,0.6374737620353699,9.462574031203985
207,8,1,7,15,9,0.6834984355502658,10.556483175605536
208,9,2,5,14,11,0.6034022759307515,10.891367681324482
209,7,2,6,13,9,0.7008369598123763,12.064806651324034
210,8,1,5,13,9,0.7008047733041975,12.946327682584524
211,8,2,5,13,10,0.6540081083774567,11.932766065001488
212,7,1,6,13,8,0.737896092236042,13.72075779363513
213,7,3,6,13,10,0.6363871902227402,10.882007889449596
