frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
127,10,4,2,12,14,0.5110812932252884,9.122988674789667
128,10,3,3,13,13,0.546136335684703,12.645692098885775
129,10,3,3,13,13,0.5537699071260599,11.583908926695585
130,10,2,3,13,12,0.5512253269553185,9.606949053704739
131,11,2,3,14,13,0.5428713812277868,10.758797638118267
132,11,2,3,14,13,0.5624772722904499,9.987871162593365
133,11,4,3,14,15,0.5299983421961466,12.158962897956371
134,11,5,4,15,16,0.5161611344665289,11.961403302848339
135,12,2,4,16,14,0.5360580171857562,9.837911929935217
136,12,0,5,17,12,0.5703460425138474,15.660088043659925
137,11,1,6,17,12,0.5573100075125694,11.045437771826982
138,10,2,7,17,12,0.5669248675306638,12.509980704635382
139,10,5,7,17,15,0.4978832960128784,12.949103023856878
140,10,2,7,17,12,0.5671990265448889,13.80856428295374
141,10,2,7,17,12,0.606696143746376,14.34034202247858
142,9,2,8,17,11,0.6102832826701078,11.211717035621405
143,10,5,7,17,15,0.523475581407547,10.342082008719444
144,9,3,8,17,12,0.6089924151698748,8.940209168940783
145,9,3,7,16,12,0.6156609803438187,10.970904026180506
146,11,2,5,16,13,0.5703500830210172,12.475776020437479
147,11,2,5,16,13,0.5916198675449078,9.843129198998213
148,12,2,4,16,14,0.5755295732191631,11.806199792772532
149,12,1,3,15,13,0.6294472836531125,11.479710694402456
150,12,1,3,15,13,0.5794981053242316,10.968343820422888
151,12,1,3,15,13,0.6143117661659534,10.35778596997261
152,12,2,3,15,14,0.5745384267398289,14.1668189316988
153,11,3,4,15,14,0.5707879619938987,11.788440868258476
154,11,3,5,16,14,0.575891090290887,12.689363677054644
155,12,4,3,15,16,0.5368245113641024,10.311190970242023
156,10,3,5,15,13,0.5886998978944925,9.05901612713933
157,10,2,5,15,12,0.5843556846181551,9.929454885423183
158,11,3,4,15,14,0.554497995546886,9.977651294320822
159,11,2,4,15,13,0.5743270699794476,10.549037251621485
160,12,2,3,15,14,0.552221845303263,12.141949031502008
161,12,1,2,14,13,0.5817859608393449,14.703253284096718
162,11,1,3,14,12,0.643361434340477,10.527271777391434
163,13,1,1,14,14,0.583490463239806,9.776898194104433
164,10,3,3,13,13,0.606837109877513,9.453231003135443
165,11,2,2,13,13,0.5953886738190284,10.977271012961864
